spelling,count,percent,prevalence,len
fachardo,129,82.9457364341085,0.939109711576445,8.0
fache,106,85.84905660377359,1.05770779748705,5.0
fachecir,133,94.7368421052632,1.5795475176863998,8.0
fachega,96,93.75,1.49947673418582,7.0
fachego,114,82.4561403508772,0.9203910938760219,7.0
facheo,70,57.1428571428571,0.17819297245433902,6.0
fachera,70,60.0,0.25075957188291603,7.0
fachero,98,51.020408163265294,0.0253247678620444,7.0
facheta,137,70.80291970802921,0.54158824752654,7.0
fachina,102,87.2549019607843,1.12084712440632,7.0
fachinita,139,91.3669064748201,1.3378809384356398,9.0
fachito,111,81.0810810810811,0.8694617977563509,7.0
facho,74,63.5135135135135,0.34189165174146896,5.0
fachulla,110,90.0,1.2590839804270701,8.0
facidación,118,87.28813559322029,1.12239409222423,10.0
facienta,87,80.4597701149425,0.8471768558362409,8.0
faciodad,102,91.1764705882353,1.3264040973218,8.0
facista,72,30.5555555555556,-0.5029491838950579,7.0
facita,121,85.1239669421488,1.02673459498527,6.0
facitán,122,90.983606557377,1.31495629840092,7.0
facitia,105,92.38095238095242,1.4021946029821202,7.0
facitiado,145,87.5862068965517,1.1363906589013202,9.0
facitiar,95,74.73684210526321,0.6585099176675,8.0
facito,96,88.5416666666667,1.18283385577172,6.0
faciva,137,91.970802919708,1.3754947824162298,6.0
facontia,108,90.7407407407407,1.30078127443893,8.0
facor,107,93.4579439252336,1.47753340649189,5.0
factátuo,111,89.18918918918921,1.2158185414263702,8.0
facticisio,121,83.4710743801653,0.959567907557588,10.0
factuas,71,71.830985915493,0.5713735141521079,7.0
factytuo,118,95.7627118644068,1.6751831370084,8.0
facuara,112,86.6071428571429,1.09121435817609,7.0
facuarad,117,99.14529914529909,2.21263127631407,8.0
facuarar,122,94.2622950819672,1.53981047692428,8.0
facuno,150,74.0,0.6359638259995981,6.0
fadándula,111,73.8738738738739,0.632137095523938,9.0
fadante,105,88.57142857142858,1.18432177016905,7.0
fador,91,91.2087912087912,1.32833962764336,5.0
fadorable,105,88.57142857142858,1.18432177016905,9.0
fadorante,111,89.18918918918921,1.2158185414263702,9.0
fadoreo,121,93.3884297520661,1.47241408879389,7.0
fadorioso,113,91.1504424778761,1.32484900031083,9.0
fadoteo,116,96.551724137931,1.7607787250870002,7.0
fadra,101,91.0891089108911,1.32119712840415,5.0
fadrada,106,94.3396226415094,1.54612048767054,7.0
fadrasta,119,94.11764705882351,1.5281689806561003,8.0
fadrete,116,94.8275862068966,1.58743661039685,7.0
fadrilla,110,87.2727272727273,1.1216765279254899,8.0
faersba,124,96.77419354838709,1.7874117263126499,7.0
fafedal,105,97.1428571428571,1.83455650299486,7.0
fafialla,101,94.059405940594,1.5235395954078599,8.0
fafilla,117,93.1623931623932,1.45602895520585,7.0
faflada,118,96.6101694915254,1.7676547201059898,7.0
faflador,98,87.75510204081628,1.1444212500967,8.0
faflasta,106,95.2830188679245,1.6286070710186002,8.0
faflete,88,94.3181818181818,1.5443647274658898,7.0
faflilla,105,96.1904761904762,1.72002129141597,8.0
faflonzuela,106,92.4528301886792,1.40697783210704,11.0
faflonzuelo,118,97.45762711864408,1.87830843694335,11.0
fafoso,131,87.7862595419847,1.14591080241998,6.0
fafradora,143,96.50349650349649,1.7551668683690398,9.0
fafrimeo,113,95.5752212389381,1.6565493516624799,8.0
fafrimita,87,96.551724137931,1.7607787250870002,9.0
fafrimoso,125,93.6,1.4881171553235701,9.0
fafuza,111,94.5945945945946,1.5673751582087299,6.0
faga,82,74.390243902439,0.6478636073342039,4.0
fagandero,117,81.1965811965812,0.873652194912589,9.0
faganera,103,80.5825242718447,0.8515461844403329,8.0
faganero,105,82.8571428571429,0.9356982509272891,8.0
fagerinto,116,87.0689655172414,1.11224114221647,9.0
fagerío,125,89.6,1.23745017787132,7.0
fagilidad,92,60.8695652173913,0.27309185359564103,9.0
fagitable,58,62.0689655172414,0.30412260885519704,9.0
fagitador,79,59.4936708860759,0.23781405577439002,9.0
fagota,112,78.5714285714286,0.7818789546143341,6.0
faguila,111,90.990990990991,1.3153914474707,7.0
fahareto,128,94.53125,1.5620286062813202,8.0
fahativo,129,96.12403100775191,1.7128280068509998,8.0
fahir,119,78.1512605042017,0.767801636689575,5.0
faht,98,97.95918367346941,1.95648401856004,4.0
faicigañ,139,99.28057553956829,2.25323073712424,8.0
faifa,134,88.05970149253729,1.1590939039736001,5.0
faiga,105,80.9523809523809,0.864810408869092,5.0
faijarro,85,91.7647058823529,1.36244077319491,8.0
faillado,97,96.90721649484541,1.8039629623364601,8.0
faillermo,118,97.45762711864408,1.87830843694335,9.0
fainway,151,93.3774834437086,1.4716114648183798,7.0
fair,115,88.695652173913,1.19056070132194,4.0
faisote,95,91.5789473684211,1.35087074169979,7.0
faj,119,95.7983193277311,1.67878846582824,3.0
faján,67,65.67164179104479,0.39926019636537896,5.0
fajete,92,47.8260869565217,-0.0539731933121366,6.0
fajor,82,70.7317073170732,0.539543057759751,5.0
fajotomía,121,76.0330578512397,0.6990105230343139,9.0
fajus,108,98.14814814814821,1.98931299088332,5.0
fakaiana,124,97.5806451612903,1.8964298656468401,8.0
fakaiano,129,97.67441860465121,1.91067381679018,8.0
fal,99,88.88888888888891,1.2003588580308602,3.0
fala,78,69.23076923076921,0.496940842017176,4.0
falabo,113,92.0353982300885,1.37963480633396,6.0
falabrente,102,88.2352941176471,1.1676668424864098,10.0
falahia,100,91.0,1.31592266686373,7.0
falajar,115,83.4782608695652,0.959850554053413,7.0
falamio,91,85.71428571428571,1.0518744778426101,7.0
falar,69,44.9275362318841,-0.126210604404445,5.0
falarzán,104,87.5,1.1323198208026002,8.0
falaxol,114,92.98245614035092,1.4432595553368401,7.0
falcanta,138,92.0289855072464,1.37922274627228,8.0
falcellén,99,91.91919191919192,1.3722038089987298,9.0
falcellin,114,91.22807017543859,1.3294965279603101,9.0
falcía,114,84.2105263157895,0.98906451259398,6.0
falcica,113,89.38053097345129,1.22582247726823,7.0
falcito,116,85.3448275862069,1.03606372558059,7.0
faldineglo,111,96.39639639639641,1.7428984700431898,10.0
faldoso,81,48.148148148148096,-0.0459710386147825,7.0
faldy,86,98.83720930232559,2.1318004357613902,5.0
fale,124,87.09677419354841,1.11352301141345,4.0
faleán,138,89.8550724637681,1.25117793869709,6.0
faleja,123,86.1788617886179,1.072136923398,6.0
falensio,113,86.7256637168142,1.0965643965733198,8.0
falente,132,74.2424242424242,0.6433454053929171,7.0
falento,116,89.65517241379308,1.24039971545695,7.0
falenzio,106,92.4528301886792,1.40697783210704,8.0
falgi,109,97.24770642201841,1.8487396677821002,5.0
falia,111,79.2792792792793,0.805952444115468,5.0
faliedeo,101,95.04950495049499,1.6071575931497601,8.0
falieste,100,97.0,1.81580689009922,8.0
falilación,89,89.88764044943821,1.25294775967249,10.0
faljadamente,143,89.5104895104895,1.23268768631265,12.0
faljosamente,99,91.91919191919192,1.3722038089987298,12.0
fallazo,63,63.4920634920635,0.34132737349367603,7.0
fallear,119,71.4285714285714,0.5596557274844821,7.0
fallenta,95,83.1578947368421,0.947324040559766,8.0
fallimear,100,95.0,1.60270409055176,9.0
fallimita,116,99.1379310344828,2.21052185409346,9.0
falloxa,118,98.30508474576271,2.01830677048432,7.0
fallueno,121,92.56198347107441,1.41430378105104,8.0
falmi,137,97.0802919708029,1.8262659006129098,5.0
falmón,115,93.0434782608696,1.4475636246744998,6.0
falmonio,147,93.8775510204082,1.50929078024849,8.0
falmupa,129,97.67441860465121,1.91067381679018,7.0
falmupo,118,95.7627118644068,1.6751831370084,7.0
falmy,156,98.7179487179487,2.1039292918826598,5.0
falnana,112,98.2142857142857,2.0013271767618,7.0
faloico,71,71.830985915493,0.5713735141521079,7.0
falojada,132,86.3636363636364,1.08031934081496,8.0
falojante,125,85.6,1.0469557225256898,9.0
falojear,106,86.7924528301887,1.0995931360390199,8.0
falojillo,98,93.8775510204082,1.50929078024849,9.0
faloña,101,89.1089108910891,1.21165736884111,6.0
faloñar,91,86.8131868131868,1.10053543071131,7.0
falonco,124,90.32258064516131,1.2769698176788702,7.0
faloñe,93,95.6989247311828,1.66877847383555,6.0
falongo,134,84.32835820895521,0.9938446442662869,7.0
faloño,116,86.20689655172409,1.0733737702731099,6.0
falopún,105,98.09523809523809,1.9799042772301698,7.0
falopyn,116,90.5172413793103,1.2879636392298202,7.0
falorra,111,87.3873873873874,1.1270301595779901,7.0
falorro,109,88.0733944954129,1.1597593738104899,7.0
falozia,104,92.30769230769229,1.39735217810078,7.0
falpón,102,81.3725490196078,0.880066050093894,6.0
falrador,122,96.72131147540979,1.78096583174225,8.0
falrana,147,94.55782312925172,1.5642660477688,7.0
falrante,98,96.93877551020408,1.807963093009,8.0
falropa,120,90.0,1.2590839804270701,7.0
falton,67,38.8059701492537,-0.281459210953203,6.0
falvear,133,90.9774436090226,1.31459331940234,7.0
falveo,104,86.53846153846149,1.08812832350529,6.0
falvía,122,86.8852459016393,1.1038179167712399,6.0
falvicadora,116,93.9655172413793,1.51614473543618,11.0
falvicar,109,93.57798165137609,1.4864657742396599,8.0
falvicio,99,90.9090909090909,1.3105791121681298,8.0
falvido,133,92.48120300751879,1.4088748398100701,7.0
falvolla,130,96.92307692307692,1.80596967231102,8.0
falvota,109,96.3302752293578,1.7354532768327702,7.0
falvulla,129,93.79844961240309,1.5031875090011697,8.0
fam,114,85.08771929824559,1.02521201995019,3.0
famaodlo,118,96.6101694915254,1.7676547201059898,8.0
famarquesmo,85,91.7647058823529,1.36244077319491,11.0
famba,122,91.80327868852459,1.3648662807324698,5.0
fambecha,135,90.37037037037041,1.27965451900386,8.0
fambecho,112,94.6428571428571,1.5714789998654801,8.0
fambieno,127,97.63779527559049,1.9050647598352901,8.0
fambirguesa,130,94.6153846153846,1.56913972749015,11.0
fambo,104,98.07692307692308,1.97668786724428,5.0
famboridiar,100,88.0,1.15619843457254,11.0
famboso,122,89.344262295082,1.22391682322455,7.0
famefratos,99,96.969696969697,1.8119106729526002,10.0
famer,92,93.4782608695652,1.47903696807313,5.0
famindo,133,91.72932330827071,1.3602228983476103,7.0
famio,104,85.5769230769231,1.04596558252071,5.0
famón,102,87.2549019607843,1.12084712440632,5.0
famonero,106,87.7358490566038,1.14350208707051,8.0
famulla,114,85.08771929824559,1.02521201995019,7.0
fanadero,106,77.3584905660377,0.741645931492874,8.0
fanafroria,94,96.8085106382979,1.7916347719493602,10.0
fanagana,119,90.75630252100842,1.30168172287251,8.0
fanantía,117,82.90598290598291,0.9375775783712141,8.0
fancada,127,74.8031496062992,0.66055515271577,7.0
fance,147,91.156462585034,1.32520839775839,5.0
fanchecilla,168,92.26190476190479,1.39434222503306,11.0
fanco,95,90.5263157894737,1.28847993993352,5.0
fandatre,99,95.959595959596,1.6953977102721398,8.0
fandear,99,71.71717171717171,0.5680514983389829,7.0
fandero,112,73.21428571428571,0.612273011241088,7.0
fandi,106,91.5094339622642,1.34658723517521,5.0
fandicañ,128,99.21875,2.2342177360294597,8.0
fandy,126,95.23809523809521,1.62442228428857,5.0
fanea,72,73.6111111111111,0.624194284449624,5.0
faneo,120,75.0,0.6666433063863061,5.0
faneta,119,89.91596638655459,1.25449025511198,6.0
fanflecilla,101,91.0891089108911,1.32119712840415,11.0
fanfrero,112,94.6428571428571,1.5714789998654801,8.0
fanfrete,93,92.47311827956992,1.4083337781905703,8.0
fanfrillo,112,93.75,1.49947673418582,9.0
fanfroso,120,92.5,1.4101344048676399,8.0
fanfrudo,103,95.14563106796119,1.61589736767747,8.0
fanglecilla,160,94.375,1.54902795547043,11.0
fángrerada,119,98.31932773109241,2.02102370826958,10.0
fanguipelado,116,87.0689655172414,1.11224114221647,12.0
fanhillado,135,94.8148148148148,1.58632031308752,10.0
fanhillazo,111,95.49549549549549,1.64879719804574,10.0
fanhillejo,123,95.1219512195122,1.61373293973245,10.0
fanhillera,116,93.1034482758621,1.4518197741764598,10.0
fanhillero,103,97.0873786407767,1.82719867577026,10.0
fanhilloso,111,96.39639639639641,1.7428984700431898,10.0
fanhonera,110,94.5454545454545,1.5632236468662801,9.0
fanhonicio,140,93.57142857142858,1.48597507371482,10.0
fanhonzuela,101,97.029702970297,1.8196528938490701,11.0
fanhonzuelo,120,95.0,1.60270409055176,11.0
fania,75,74.6666666666667,0.656348373119289,5.0
fanicino,104,92.30769230769229,1.39735217810078,8.0
faninera,103,90.2912621359223,1.27521540634169,8.0
faninero,96,95.8333333333333,1.6823551128879397,8.0
faninoso,126,84.92063492063491,1.0182241847945401,8.0
fanix,128,96.09375,1.7095790090003002,5.0
fanja,108,75.0,0.6666433063863061,5.0
fanjacabos,126,88.88888888888891,1.2003588580308602,10.0
fanjadera,122,82.7868852459016,0.9330005737192141,9.0
fanjamiento,93,89.247311827957,1.21884447925758,11.0
fanjaminas,132,91.6666666666667,1.35631174533525,10.0
fanlandús,100,95.0,1.60270409055176,9.0
fanllionar,127,96.85039370078741,1.79683256566931,10.0
fánmicamente,106,95.2830188679245,1.6286070710186002,12.0
fanminativo,95,92.63157894736841,1.4190146780524902,11.0
fanmoestable,141,94.3262411347518,1.5450241354697498,12.0
fanmomebría,121,96.6942148760331,1.77769144537911,11.0
fanmomerría,816,93.62745098039221,1.49018168548574,11.0
fanmometría,115,87.8260869565217,1.1478185489883002,11.0
fanmonupliar,95,95.78947368421049,1.6778907888762098,12.0
fanmostático,99,89.89898989898991,1.25356543847045,12.0
fanmoterapio,120,94.1666666666667,1.5320909203943702,12.0
fanmoteraxia,97,89.6907216494845,1.24230592167976,12.0
fannoroso,114,95.61403508771929,1.66035973500476,9.0
faño,144,92.36111111111109,1.4008798676765502,4.0
fanricida,95,78.94736842105259,0.7946070685981139,9.0
fansacia,105,89.5238095238095,1.23339461951924,8.0
fansaje,111,92.7927927927928,1.43004988302234,7.0
fansiear,104,95.19230769230771,1.62018609394995,8.0
fansieo,93,100.0,2.5758293035489,7.0
fánsimiento,96,95.8333333333333,1.6823551128879397,11.0
fansosa,136,94.85294117647058,1.5896586694097001,7.0
fansoso,118,93.22033898305081,1.4601920918658602,7.0
fantado,111,90.0900900900901,1.2640384788940602,7.0
fantador,97,91.75257731958759,1.36167976769135,8.0
fantanal,137,81.7518248175183,0.8940149943235609,8.0
fantasció,106,80.188679245283,0.837584411237177,9.0
fante,107,86.9158878504673,1.1052173503129998,5.0
fantero,82,82.9268292682927,0.9383807393843109,7.0
fanti,124,91.1290322580645,1.3235722051090901,5.0
fantidia,104,90.3846153846154,1.2804565532669199,8.0
fantoso,120,74.1666666666667,0.6410349129242471,7.0
fantrado,95,94.7368421052632,1.5795475176863998,8.0
fanvaruto,115,97.3913043478261,1.8687890139573702,9.0
fanz,114,86.8421052631579,1.10185131804776,4.0
fanza,125,91.2,1.32781267081175,5.0
fanzar,144,90.2777777777778,1.27446124222193,6.0
fanzazuego,110,96.3636363636364,1.7391976652852499,10.0
faogiano,111,93.69369369369369,1.4951899913388798,8.0
fap,133,88.72180451127821,1.19188007819459,3.0
fapado,93,86.0215053763441,1.06522484399968,6.0
fapano,104,90.3846153846154,1.2804565532669199,6.0
faparda,115,92.1739130434783,1.38859308353038,7.0
faparra,118,95.7627118644068,1.6751831370084,7.0
faparro,121,91.73553719008271,1.3606119168232,7.0
fapela,125,84.0,0.9805797993530341,6.0
fapeta,143,90.20979020979021,1.2706697715279,6.0
fapilla,80,93.75,1.49947673418582,7.0
fapillar,104,94.2307692307692,1.53725543826972,8.0
fapina,123,92.6829268292683,1.4225106956312799,6.0
fapiota,92,91.304347826087,1.33409137227955,7.0
faplemita,137,95.62043795620441,1.66099063059601,9.0
faplimoso,113,92.0353982300885,1.37963480633396,9.0
faprandera,84,95.23809523809521,1.62442228428857,10.0
faprándera,116,89.65517241379308,1.24039971545695,10.0
faprantío,125,92.8,1.43054730157875,9.0
fapueno,85,96.47058823529409,1.7513690947249498,7.0
faquiado,114,85.08771929824559,1.02521201995019,8.0
faquiar,95,82.10526315789471,0.907172110832542,7.0
faquicárleco,89,91.01123595505621,1.3165857197378898,12.0
faquio,104,90.3846153846154,1.2804565532669199,6.0
faquira,133,66.1654135338346,0.41256573239036404,7.0
faquiro,76,80.26315789473679,0.840212102829511,7.0
faquita,118,83.0508474576271,0.943171437708356,7.0
faragón,95,66.3157894736842,0.416632315766832,7.0
faral,113,83.18584070796459,0.948410818599177,5.0
faraño,111,81.0810810810811,0.8694617977563509,6.0
farapán,130,86.1538461538462,1.0710346584816701,7.0
faraquiru,110,96.3636363636364,1.7391976652852499,9.0
faratí,115,86.9565217391304,1.1070764659020802,6.0
farawiri,99,97.979797979798,1.95996398454005,8.0
farbamente,94,86.17021276595742,1.07175567388508,10.0
farcadura,131,83.206106870229,0.9491996413039758,9.0
farcajada,118,88.13559322033899,1.16278867225525,9.0
farcajadas,112,91.07142857142858,1.3201476859384098,10.0
farce,112,92.8571428571429,1.43450370895324,5.0
farcear,131,71.7557251908397,0.569176095706631,7.0
farco,115,77.3913043478261,0.74271842233006,5.0
farconada,119,86.55462184873949,1.08885351647244,9.0
farconado,123,84.5528455284553,1.00301492833412,9.0
farconear,100,81.0,0.8665292374562751,9.0
farconero,129,81.3953488372093,0.880899731142245,9.0
farcura,127,94.488188976378,1.55841941049123,7.0
faregada,133,84.96240601503759,1.01996647460455,8.0
fargido,109,87.1559633027523,1.11625750330197,7.0
fargidor,96,86.4583333333333,1.08454099661034,8.0
faricera,91,86.8131868131868,1.10053543071131,8.0
faricero,108,74.07407407407409,0.63821561584465,8.0
faridario,99,90.9090909090909,1.3105791121681298,9.0
faridoso,110,83.6363636363636,0.9660882971323729,8.0
farjín,120,86.6666666666667,1.09389735260344,6.0
farlatia,82,90.24390243902441,1.27256982555891,8.0
farmada,114,81.5789473684211,0.887635517213511,7.0
farmasmehído,115,92.1739130434783,1.38859308353038,12.0
farmiguear,123,85.3658536585366,1.0369565707100998,10.0
farmigueo,140,90.0,1.2590839804270701,9.0
farmiguero,135,85.1851851851852,1.0293114738112,10.0
farmiguilla,134,91.7910447761194,1.3640961274616399,11.0
farmiguita,110,90.9090909090909,1.3105791121681298,10.0
farmotía,121,83.4710743801653,0.959567907557588,8.0
farmotioso,112,90.17857142857142,1.26893489405068,10.0
faromeredora,126,96.03174603174601,1.70298204494985,12.0
farosidad,103,79.61165048543691,0.8174184764972829,9.0
farpeador,103,90.2912621359223,1.27521540634169,9.0
farquero,119,88.2352941176471,1.1676668424864098,8.0
farraha,110,95.4545454545455,1.64485362695147,7.0
farrahal,141,92.90780141843972,1.4380300364862701,8.0
farrahió,106,99.0566037735849,2.18786763713045,8.0
farramo,114,88.5964912280702,1.18557678744301,7.0
farraxa,144,98.61111111111109,2.08027845252528,7.0
farraxón,123,92.6829268292683,1.4225106956312799,8.0
farre,97,86.59793814432992,1.09080016299051,5.0
farrentro,94,96.8085106382979,1.7916347719493602,9.0
farria,64,64.0625,0.356371326236845,6.0
farrija,125,85.6,1.0469557225256898,7.0
farroha,126,92.06349206349209,1.3814427889996101,7.0
farronear,66,57.5757575757576,0.189118426272793,9.0
farronera,74,56.7567567567568,0.168466601560678,9.0
farrorra,143,97.2027972027972,1.8426192905934298,8.0
farrorrar,120,95.0,1.60270409055176,9.0
farrotavo,104,98.07692307692308,1.97668786724428,9.0
farrurra,110,94.5454545454545,1.5632236468662801,8.0
farruto,133,85.71428571428571,1.0518744778426101,7.0
fartaján,97,80.41237113402059,0.845494053224811,8.0
fartaliza,114,91.22807017543859,1.3294965279603101,9.0
fartelano,112,83.03571428571429,0.942585699796928,9.0
farterada,149,91.27516778523491,1.3323302902418501,9.0
farty,110,98.1818181818182,1.99539331016782,5.0
fasaca,73,93.1506849315068,1.45519083173662,6.0
fasacar,114,93.85964912280701,1.50790459144056,7.0
fasada,70,68.5714285714286,0.478512170196317,6.0
fasadia,138,88.4057971014493,1.1760742232448798,7.0
fasado,72,68.0555555555556,0.46420622736883604,6.0
fasador,147,71.4285714285714,0.5596557274844821,7.0
fasais,112,88.3928571428571,1.1754332473851201,6.0
fasancia,100,90.0,1.2590839804270701,8.0
fasanciad,95,95.78947368421049,1.6778907888762098,9.0
fasancial,125,92.8,1.43054730157875,9.0
fasañe,113,92.0353982300885,1.37963480633396,6.0
fasapon,101,97.029702970297,1.8196528938490701,7.0
fasarra,112,86.6071428571429,1.09121435817609,7.0
fasarza,91,92.30769230769229,1.39735217810078,7.0
fasce,126,87.30158730158729,1.12302101008149,5.0
fasea,102,78.4313725490196,0.777169416423887,5.0
fasear,72,62.5,0.31534463319771194,6.0
fasedor,113,82.3008849557522,0.91452227679183,7.0
fasega,111,88.28828828828829,1.17027109072584,6.0
fasela,100,86.0,1.06428414114225,6.0
fasella,108,89.8148148148148,1.24899564513753,7.0
faseo,125,70.4,0.530046054445651,5.0
faseta,112,66.0714285714286,0.41002758231314707,6.0
fasete,119,79.8319327731092,0.825077256371544,6.0
faseto,134,82.089552238806,0.906583924895997,6.0
fasfueado,91,95.6043956043956,1.65941116974313,9.0
fasfuerucho,118,98.30508474576271,2.01830677048432,11.0
fasfuerurro,112,98.2142857142857,2.0013271767618,11.0
fasgahanería,123,97.56097560975608,1.89349040571104,12.0
fasgaxanería,124,91.93548387096772,1.37324105864755,12.0
fasienta,105,91.42857142857142,1.34163526599234,8.0
fasilán,119,89.07563025210091,1.2099384258802799,7.0
fasina,131,84.7328244274809,1.01042842240491,6.0
fasinar,107,69.1588785046729,0.49492338111439704,7.0
fasistod,127,97.63779527559049,1.9050647598352901,8.0
fasmanascha,114,98.2456140350877,2.0071204231255297,11.0
fasmanita,94,90.42553191489358,1.2827648617923,9.0
fasmanito,103,93.20388349514559,1.45900726981859,9.0
fasmentación,107,85.0467289719626,1.02349308793388,12.0
fásmico,119,82.3529411764706,0.916486538590647,7.0
fasmulación,92,93.4782608695652,1.47903696807313,11.0
fasón,77,74.025974025974,0.636753046991949,5.0
fasonal,83,86.7469879518072,1.0975303097481,7.0
fasoso,119,89.91596638655459,1.25449025511198,6.0
fastatre,131,93.1297709923664,1.4536962643283702,8.0
fastritós,96,95.8333333333333,1.6823551128879397,9.0
fastucco,87,95.40229885057471,1.6398590221583,8.0
fastuiso,99,90.9090909090909,1.3105791121681298,8.0
fasuja,121,90.9090909090909,1.3105791121681298,6.0
fasuman,120,96.6666666666667,1.77438191034496,7.0
fasuza,102,96.078431372549,1.70794224878617,6.0
fatajo,115,94.7826086956522,1.58351404583964,6.0
fatar,108,83.3333333333333,0.9541652531461949,5.0
fatás,115,93.9130434782609,1.5120476573902,5.0
fatazo,105,86.6666666666667,1.09389735260344,6.0
fategroso,118,94.9152542372881,1.5951532678709999,9.0
fateite,117,93.1623931623932,1.45602895520585,7.0
fates,121,95.04132231404958,1.60641927694509,5.0
fathiano,114,100.0,2.5758293035489,8.0
fatifándio,106,93.3962264150943,1.47298634801146,10.0
fatilo,135,93.3333333333333,1.4683837982456598,6.0
fatirislo,106,98.1132075471698,1.98308003275006,9.0
fatís,123,95.93495934959351,1.69283013485247,5.0
fatisuear,85,95.2941176470588,1.6296453652128402,9.0
fatt,110,95.4545454545455,1.64485362695147,4.0
fatuc,103,99.0291262135922,2.18046107757326,5.0
fatuel,138,90.5797101449275,1.2915248637769299,6.0
fatuk,125,98.4,2.03670114226236,5.0
fatum,128,81.25,0.875595449658795,5.0
fatunge,116,95.6896551724138,1.66785342358603,7.0
fatux,135,93.3333333333333,1.4683837982456598,5.0
faublo,95,94.7368421052632,1.5795475176863998,6.0
faublos,144,93.75,1.49947673418582,7.0
faudeja,97,94.8453608247423,1.58899352007383,7.0
faudo,91,68.1318681318681,0.46631644263367794,5.0
faul,110,73.6363636363636,0.624955903494687,4.0
faun,127,96.85039370078741,1.79683256566931,4.0
faupardo,118,91.52542372881359,1.34757035678537,8.0
faurio,93,83.8709677419355,0.975414208120613,6.0
faurrear,158,90.5063291139241,1.2873432256113302,8.0
faurrera,140,89.2857142857143,1.22084989817065,8.0
faurrero,93,90.32258064516131,1.2769698176788702,8.0
faurrilla,132,92.42424242424241,1.4050715603096298,9.0
faurrista,98,85.71428571428571,1.0518744778426101,9.0
fausma,91,90.1098901098901,1.26513154703112,6.0
faut,129,93.79844961240309,1.5031875090011697,4.0
fav,106,93.3962264150943,1.47298634801146,3.0
fava,116,77.5862068965517,0.7491063575914051,4.0
favafratos,128,96.875,1.7999090527558002,10.0
favahiscido,104,99.03846153846149,2.1829639959558502,11.0
faván,110,86.3636363636364,1.08031934081496,5.0
favaogos,117,97.4358974358974,1.87517079368641,8.0
favar,112,89.2857142857143,1.22084989817065,5.0
favarero,142,90.1408450704225,1.26684346332262,8.0
favareta,102,88.2352941176471,1.1676668424864098,8.0
favartado,127,95.27559055118108,1.6279131292719298,9.0
favartiga,93,95.6989247311828,1.66877847383555,9.0
faveada,86,82.5581395348837,0.924264084613398,7.0
faveado,103,70.873786407767,0.54362576054947,7.0
fáveas,110,83.6363636363636,0.9660882971323729,6.0
favépodo,129,90.6976744186046,1.29829481769357,8.0
faviente,113,84.9557522123894,1.01968873445028,8.0
favilón,143,79.7202797202797,0.8211892803318159,7.0
favina,109,90.8256880733945,1.3057094704656,6.0
faviodental,96,89.5833333333333,1.23656128601642,11.0
favioría,88,88.6363636363636,1.1875772631885801,8.0
favitán,112,91.9642857142857,1.37507839107191,7.0
fávitañ,115,100.0,2.5758293035489,7.0
favitana,114,90.35087719298251,1.2785583305406,8.0
favitar,89,89.88764044943821,1.25294775967249,7.0
fávito,111,85.58558558558559,1.04633713643805,6.0
favotero,134,87.3134328358209,1.12357343777441,8.0
fawir,118,95.7627118644068,1.6751831370084,5.0
faxarada,112,98.2142857142857,2.0013271767618,8.0
faxaroso,135,94.07407407407409,1.52470243823962,8.0
faxulita,114,95.61403508771929,1.66035973500476,8.0
fay,95,94.7368421052632,1.5795475176863998,3.0
fazaño,107,86.9158878504673,1.1052173503129998,6.0
fazapa,103,94.1747572815534,1.53274050101511,6.0
fazete,110,94.5454545454545,1.5632236468662801,6.0
fazido,119,89.91596638655459,1.25449025511198,6.0
faznión,109,99.0825688073395,2.19497853378356,7.0
fazotas,129,93.79844961240309,1.5031875090011697,7.0
feañi,98,96.93877551020408,1.807963093009,5.0
feazú,115,96.5217391304348,1.7572831100507802,5.0
febelieno,124,91.1290322580645,1.3235722051090901,9.0
febitimar,119,93.2773109243697,1.46431008201665,9.0
febrádmente,108,93.5185185185185,1.4820261640541101,11.0
febrásmente,107,86.9158878504673,1.1052173503129998,11.0
febriésente,105,84.76190476190479,1.01163148557574,11.0
febripsente,122,92.62295081967208,1.4184289318557302,11.0
febsuda,126,97.61904761904758,1.90221649578202,7.0
feceldo,110,93.6363636363636,1.4908533552466599,7.0
fecénico,119,88.2352941176471,1.1676668424864098,8.0
fecente,102,91.1764705882353,1.3264040973218,7.0
fecenzio,109,91.74311926605499,1.3610868698248002,8.0
fechnado,100,100.0,2.5758293035489,8.0
fechnador,116,94.8275862068966,1.58743661039685,9.0
fechnasol,104,98.07692307692308,1.97668786724428,9.0
fechnoso,101,98.019801980198,1.96678570924846,8.0
fechsición,95,98.94736842105259,2.1591039245242,10.0
fechsiena,79,97.46835443037969,1.8798642425402798,9.0
fechsiola,124,96.77419354838709,1.7874117263126499,9.0
fecicona,108,96.29629629629629,1.7316643961222402,8.0
fecida,130,85.3846153846154,1.03775396175964,6.0
fecido,123,96.7479674796748,1.78420571567274,6.0
fecidor,118,92.3728813559322,1.40165950305978,7.0
feciedo,127,93.7007874015748,1.4957285415104398,7.0
fecina,99,82.8282828282828,0.93458929107348,6.0
fecitar,116,89.65517241379308,1.24039971545695,7.0
fectal,116,80.1724137931034,0.8370113168021021,6.0
fector,117,90.59829059829059,1.29258726595613,6.0
fed,137,93.4306569343066,1.47551926531823,3.0
fedre,85,97.64705882352942,1.90647786151135,5.0
